tenure_months,monthly_spend,support_tickets_90d,logins_per_month,on_discount,monthly_contract,churned
35.0,12.8,2,9.0,1,1,0
10.0,77.3,1,4.0,0,1,0
32.0,71.29,3,8.0,1,1,0
38.0,30.59,0,17.0,1,1,0
40.0,24.8,0,3.0,1,1,0
25.0,49.1,1,4.0,1,1,0
24.0,19.33,2,3.0,1,0,0
19.0,69.56,1,20.0,0,0,0
21.0,36.57,1,3.0,0,0,0
60.0,74.19,2,10.0,0,1,0
21.0,30.16,0,3.0,0,0,0
11.0,42.98,1,9.0,1,0,0
25.0,67.81,0,3.0,0,1,1
34.0,39.18,3,6.0,1,0,0
39.0,49.9,3,22.0,0,0,0
8.0,64.67,1,11.0,1,0,0
52.0,34.99,1,9.0,0,1,0
33.0,22.29,0,11.0,0,1,0
50.0,18.74,1,23.0,1,1,0
6.0,55.5,0,9.0,0,0,0
41.0,52.0,0,16.0,1,0,0
8.0,64.11,2,17.0,0,1,1
16.0,40.07,2,15.0,1,1,0
34.0,19.25,1,32.0,0,1,0
7.0,5.0,2,13.0,1,0,0
13.0,96.62,1,16.0,0,1,0
6.0,54.48,1,6.0,0,1,1
33.0,47.46,2,9.0,0,0,0
10.0,50.02,1,8.0,0,1,1
20.0,19.24,1,4.0,0,0,0
27.0,30.69,0,5.0,0,1,0
25.0,76.38,0,8.0,1,1,0
23.0,56.85,0,10.0,0,0,0
23.0,31.26,2,22.0,0,1,0
6.0,22.92,0,4.0,0,1,0
17.0,35.72,1,4.0,0,0,0
23.0,39.32,1,3.0,1,0,0
21.0,81.88,0,14.0,1,1,0
18.0,41.61,1,25.0,0,0,0
11.0,23.59,2,8.0,1,1,1
25.0,43.95,2,10.0,0,0,0
28.0,49.76,0,8.0,0,0,0
14.0,21.95,1,13.0,0,1,0
39.0,52.24,0,4.0,0,0,0
53.0,66.76,0,11.0,1,1,0
21.0,47.5,1,8.0,0,1,1
10.0,30.65,0,14.0,0,1,1
7.0,35.48,2,14.0,0,0,0
16.0,15.14,1,11.0,0,0,0
19.0,42.59,1,7.0,0,0,0
7.0,50.59,2,5.0,0,1,1
15.0,28.86,0,14.0,1,1,0
38.0,79.91,1,9.0,0,0,0
2.0,59.26,6,9.0,0,1,0
22.0,12.73,1,6.0,0,0,0
13.0,13.1,0,20.0,1,0,0
20.0,27.29,1,21.0,1,0,0
55.0,73.32,1,7.0,1,1,0
19.0,61.04,0,5.0,0,1,0
17.0,74.23,2,7.0,0,1,0
32.0,45.18,0,5.0,1,0,0
25.0,41.23,0,11.0,0,1,0
22.0,22.54,1,9.0,0,0,1
25.0,51.29,1,13.0,1,0,0
45.0,41.47,1,7.0,0,0,0
36.0,40.78,1,34.0,0,0,0
16.0,74.12,2,3.0,0,0,0
53.0,42.73,0,8.0,0,1,0
13.0,68.96,1,30.0,1,0,0
22.0,16.41,2,13.0,0,1,0
23.0,93.39,0,8.0,0,0,0
16.0,38.28,0,11.0,0,1,0
49.0,57.73,1,3.0,0,0,0
15.0,60.59,0,9.0,1,1,1
18.0,36.05,1,3.0,0,0,0
40.0,59.74,0,2.0,0,1,0
14.0,60.68,1,19.0,0,0,0
7.0,32.16,2,5.0,0,1,0
22.0,32.38,1,3.0,0,1,0
8.0,45.82,2,7.0,1,0,0
8.0,42.92,2,13.0,1,0,0
2.0,70.08,1,3.0,0,1,1
3.0,57.65,2,6.0,1,0,0
3.0,43.73,2,14.0,1,0,0
58.0,55.91,1,9.0,1,0,0
3.0,8.16,1,20.0,1,1,1
8.0,33.92,1,14.0,1,0,0
18.0,50.18,2,12.0,0,1,0
31.0,65.08,1,14.0,0,0,0
33.0,48.6,0,3.0,1,1,0
10.0,71.25,0,8.0,0,0,0
21.0,60.62,0,27.0,0,1,0
18.0,36.21,0,6.0,0,1,0
20.0,42.48,2,8.0,0,0,0
22.0,52.35,2,6.0,1,0,0
27.0,36.92,2,6.0,0,0,0
13.0,72.56,2,15.0,0,0,0
15.0,25.04,2,26.0,0,1,0
72.0,50.69,2,21.0,1,0,0
13.0,58.24,0,2.0,0,1,0
22.0,39.36,0,8.0,1,1,0
18.0,35.3,3,7.0,0,1,0
21.0,43.63,1,4.0,1,1,0
41.0,59.62,3,15.0,0,1,0
17.0,36.0,0,7.0,1,1,0
7.0,25.76,0,4.0,0,0,0
12.0,65.71,1,11.0,0,0,0
17.0,52.19,1,3.0,0,1,1
23.0,63.14,1,18.0,1,1,0
10.0,58.67,0,18.0,0,1,0
12.0,84.24,1,14.0,0,0,0
24.0,65.07,1,12.0,0,1,1
24.0,31.97,1,8.0,1,0,0
37.0,53.46,1,10.0,0,1,1
12.0,34.97,1,8.0,0,0,0
29.0,36.83,0,3.0,0,0,0
18.0,19.57,0,13.0,0,1,0
14.0,39.85,1,20.0,0,0,1
18.0,54.81,2,6.0,0,1,0
20.0,43.81,1,15.0,1,1,0
7.0,25.21,0,9.0,0,0,0
7.0,17.59,2,6.0,0,1,0
32.0,83.01,4,2.0,0,0,0
15.0,50.85,3,13.0,0,1,0
23.0,30.17,0,12.0,0,0,0
31.0,53.31,0,4.0,0,0,0
19.0,84.41,1,7.0,1,0,0
29.0,56.17,0,9.0,0,1,1
21.0,5.0,2,11.0,1,1,0
21.0,92.74,0,17.0,1,0,1
43.0,11.71,2,8.0,1,0,0
17.0,41.29,2,2.0,0,0,0
32.0,24.6,1,9.0,0,1,0
6.0,31.68,0,6.0,1,0,0
22.0,50.12,0,5.0,1,0,0
50.0,7.72,1,15.0,0,0,0
72.0,43.38,2,5.0,1,1,0
6.0,65.65,0,3.0,1,0,0
15.0,29.82,2,6.0,1,1,1
9.0,19.97,1,8.0,0,1,1
18.0,42.49,2,9.0,0,1,0
35.0,38.91,2,18.0,1,0,0
44.0,34.29,2,5.0,0,0,0
45.0,23.61,2,14.0,1,0,0
5.0,54.35,3,6.0,0,1,0
20.0,55.71,0,2.0,0,0,0
12.0,25.82,0,17.0,1,1,1
17.0,28.31,2,3.0,0,1,0
13.0,47.46,0,10.0,0,0,0
6.0,27.63,0,3.0,1,1,0
44.0,48.22,0,11.0,1,1,0
11.0,71.42,1,4.0,1,0,0
12.0,43.92,0,2.0,0,0,0
51.0,23.15,4,7.0,0,1,0
5.0,52.06,1,1.0,0,0,1
27.0,41.8,0,8.0,0,0,0
39.0,42.3,3,13.0,0,1,0
48.0,53.56,0,27.0,0,0,0
25.0,57.44,1,9.0,0,0,0
32.0,45.64,0,8.0,0,1,0
39.0,43.91,2,17.0,1,1,0
18.0,82.14,0,3.0,1,1,1
9.0,66.61,3,5.0,0,0,1
53.0,60.0,1,13.0,1,1,0
30.0,47.36,3,6.0,0,1,0
20.0,26.9,0,7.0,0,1,0
6.0,65.29,1,9.0,0,0,0
2.0,47.6,2,4.0,1,1,0
26.0,34.61,2,2.0,0,1,0
2.0,40.62,0,4.0,0,0,1
20.0,27.61,0,6.0,0,1,0
11.0,64.03,0,11.0,0,0,0
13.0,57.29,0,8.0,0,1,1
45.0,48.27,1,13.0,0,1,0
11.0,44.23,0,8.0,1,1,0
21.0,32.75,1,14.0,0,0,0
11.0,6.66,2,7.0,0,0,0
25.0,19.57,2,1.0,1,1,0
22.0,31.63,0,5.0,0,0,0
20.0,28.93,0,9.0,1,0,0
39.0,50.21,1,12.0,0,1,0
5.0,59.61,1,6.0,0,1,0
3.0,42.69,0,10.0,1,1,1
7.0,70.36,2,6.0,1,1,1
22.0,30.91,0,5.0,0,0,1
28.0,42.56,2,12.0,0,0,0
1.0,44.08,0,11.0,1,0,0
27.0,64.66,1,32.0,0,0,0
15.0,46.91,0,6.0,1,0,0
54.0,47.4,1,18.0,0,0,0
26.0,15.21,1,3.0,0,0,0
50.0,28.8,1,18.0,0,0,0
44.0,64.73,0,8.0,0,0,0
15.0,7.64,2,6.0,1,0,1
35.0,69.17,0,11.0,0,1,0
15.0,53.99,3,11.0,0,0,0
58.0,31.54,0,17.0,0,0,0
16.0,30.02,1,4.0,0,1,0
29.0,79.13,0,3.0,0,1,1
66.0,70.41,1,11.0,0,1,0
29.0,42.85,1,10.0,0,1,0
14.0,47.42,3,17.0,1,1,0
6.0,33.37,1,6.0,0,1,1
5.0,47.43,1,5.0,1,0,0
27.0,32.87,0,11.0,0,0,0
18.0,43.59,0,9.0,0,1,0
7.0,77.59,1,12.0,0,1,0
33.0,43.28,3,5.0,1,1,0
33.0,26.14,1,18.0,0,1,0
18.0,20.41,2,10.0,0,0,0
51.0,47.29,0,16.0,0,0,0
4.0,31.3,1,7.0,0,1,0
14.0,49.44,0,5.0,0,1,1
29.0,15.85,0,11.0,1,0,0
8.0,57.42,0,13.0,0,0,0
35.0,25.92,4,2.0,1,0,0
42.0,45.83,0,25.0,1,1,0
1.0,38.91,1,5.0,0,1,0
53.0,75.93,1,9.0,0,1,1
28.0,48.09,1,13.0,1,1,0
13.0,80.02,2,9.0,0,0,0
5.0,55.09,4,9.0,0,1,1
38.0,70.66,1,9.0,0,0,0
7.0,41.24,2,2.0,0,0,1
28.0,51.22,0,10.0,1,0,0
7.0,66.94,2,6.0,1,0,0
20.0,61.29,0,16.0,0,1,1
37.0,54.56,0,14.0,0,0,0
13.0,39.1,1,3.0,0,0,0
52.0,42.14,1,3.0,0,1,0
30.0,65.48,0,26.0,0,1,0
8.0,69.23,0,1.0,0,1,0
6.0,34.33,0,5.0,1,1,0
10.0,31.61,4,3.0,0,0,0
19.0,28.73,3,18.0,0,1,0
56.0,59.93,1,8.0,1,1,0
63.0,28.27,0,5.0,0,0,0
13.0,59.72,1,9.0,0,0,0
12.0,54.82,1,25.0,1,1,0
33.0,35.19,2,12.0,0,0,0
33.0,73.15,1,12.0,0,0,0
47.0,18.68,1,2.0,1,1,0
48.0,74.87,0,17.0,0,0,0
9.0,50.74,0,4.0,0,1,1
4.0,7.68,2,11.0,0,0,0
30.0,73.65,2,5.0,0,0,0
23.0,62.5,0,9.0,0,1,0
2.0,37.29,0,8.0,1,0,0
4.0,27.64,0,37.0,0,1,0
29.0,16.76,3,6.0,0,0,0
18.0,88.48,1,10.0,0,1,0
30.0,28.38,0,8.0,0,1,0
7.0,22.26,0,3.0,1,0,0
31.0,49.82,3,11.0,1,0,0
25.0,15.52,0,15.0,0,1,0
33.0,27.33,2,4.0,0,0,0
13.0,62.91,1,7.0,0,1,0
11.0,53.36,2,9.0,0,0,0
5.0,38.05,0,14.0,0,1,0
15.0,45.33,0,14.0,0,1,0
41.0,37.04,2,2.0,0,1,0
49.0,43.88,0,26.0,0,0,0
7.0,31.29,1,12.0,0,1,0
19.0,34.56,1,9.0,0,1,0
56.0,34.01,2,14.0,0,0,0
61.0,31.93,2,20.0,1,1,0
15.0,63.79,2,8.0,0,0,0
44.0,58.86,1,7.0,0,1,0
39.0,28.22,2,3.0,1,0,0
37.0,23.5,3,7.0,0,0,0
4.0,42.17,0,12.0,0,0,0
12.0,83.8,1,7.0,0,1,1
17.0,26.5,3,7.0,0,0,0
17.0,42.1,4,23.0,0,0,0
19.0,46.6,1,10.0,1,0,1
66.0,43.04,0,10.0,0,1,0
15.0,36.75,0,12.0,0,0,0
26.0,65.79,1,15.0,0,0,0
25.0,53.18,0,9.0,1,0,0
19.0,60.22,0,5.0,0,1,1
7.0,55.61,2,12.0,1,1,0
21.0,61.09,4,17.0,0,0,0
2.0,73.52,1,12.0,1,1,0
28.0,68.96,2,14.0,1,0,1
2.0,86.85,5,7.0,0,1,1
26.0,66.91,1,5.0,1,0,0
11.0,32.95,0,10.0,1,1,1
8.0,60.25,1,6.0,0,1,0
34.0,57.79,2,20.0,0,0,0
14.0,79.57,3,12.0,0,1,0
20.0,27.59,2,6.0,1,1,1
4.0,55.04,0,4.0,0,0,0
52.0,32.74,0,16.0,0,1,1
22.0,54.23,0,4.0,0,1,0
22.0,41.13,2,9.0,1,0,0
28.0,53.63,1,10.0,0,1,0
1.0,19.61,0,4.0,0,0,0
55.0,59.28,4,8.0,0,0,0
15.0,48.71,2,18.0,1,0,1
53.0,47.74,0,3.0,1,0,0
14.0,80.1,1,16.0,0,0,0
12.0,38.12,0,10.0,1,1,0
27.0,51.16,0,6.0,1,0,0
72.0,46.8,1,3.0,0,0,0
44.0,48.56,3,8.0,0,0,0
29.0,84.99,2,6.0,0,0,0
27.0,46.15,1,8.0,0,0,0
21.0,34.79,4,13.0,1,1,0
51.0,78.68,2,3.0,0,1,0
34.0,39.46,2,9.0,0,1,0
5.0,16.11,1,23.0,0,0,0
8.0,31.66,0,6.0,0,0,1
30.0,22.56,0,11.0,0,0,0
7.0,12.6,1,2.0,0,1,1
22.0,38.47,0,3.0,1,1,0
36.0,43.74,3,5.0,0,1,1
27.0,66.25,0,19.0,0,1,0
6.0,56.33,1,6.0,1,0,0
9.0,55.51,2,12.0,0,1,1
28.0,28.92,1,6.0,0,0,0
69.0,60.93,0,3.0,0,0,0
18.0,70.04,2,7.0,1,0,0
37.0,52.1,1,12.0,0,1,0
27.0,52.61,3,16.0,1,1,0
11.0,22.24,2,8.0,0,1,0
38.0,63.98,0,12.0,0,1,0
4.0,77.05,0,9.0,0,1,0
36.0,50.81,0,10.0,0,1,0
29.0,34.3,1,4.0,0,0,0
12.0,42.08,2,5.0,0,1,1
8.0,37.43,2,4.0,0,0,1
13.0,38.51,0,6.0,0,1,0
11.0,56.66,2,15.0,0,1,1
16.0,50.03,4,21.0,1,1,0
14.0,63.07,0,15.0,1,1,1
12.0,51.68,1,11.0,0,1,1
4.0,29.45,1,9.0,0,0,0
7.0,35.99,1,15.0,0,1,0
42.0,34.87,1,42.0,1,1,0
13.0,41.64,2,10.0,1,1,1
16.0,77.3,1,12.0,0,1,0
14.0,80.19,4,10.0,0,0,0
52.0,60.06,5,25.0,0,0,0
10.0,47.14,1,8.0,0,0,1
10.0,20.49,1,5.0,0,0,0
29.0,48.96,2,13.0,0,1,0
23.0,30.78,0,5.0,0,1,0
30.0,74.35,0,11.0,0,0,0
28.0,16.09,1,9.0,1,0,0
38.0,51.92,0,11.0,1,0,0
6.0,29.26,1,9.0,0,0,0
27.0,44.83,0,2.0,1,0,0
10.0,56.99,0,13.0,0,0,0
2.0,63.4,3,11.0,0,0,1
28.0,43.91,1,17.0,0,0,0
27.0,58.7,1,5.0,0,1,0
19.0,33.08,0,2.0,0,1,0
39.0,49.42,1,13.0,0,0,0
10.0,63.04,2,13.0,1,1,0
32.0,50.98,1,12.0,0,1,0
17.0,35.47,1,1.0,0,0,0
18.0,39.98,0,28.0,0,1,0
3.0,63.28,1,1.0,0,1,1
39.0,25.35,0,2.0,1,1,0
26.0,28.0,2,3.0,0,1,1
31.0,55.83,2,14.0,0,0,0
9.0,37.1,1,18.0,0,1,0
24.0,18.84,1,9.0,1,1,0
17.0,69.31,0,13.0,0,0,0
27.0,25.21,2,5.0,0,0,0
23.0,41.41,3,4.0,0,1,0
59.0,33.85,0,2.0,0,1,0
47.0,39.64,1,13.0,0,1,0
16.0,29.08,1,17.0,0,1,0
28.0,57.86,0,3.0,0,0,0
15.0,46.99,1,5.0,0,1,0
38.0,62.71,0,6.0,0,1,0
18.0,34.03,0,3.0,0,0,0
13.0,83.39,0,11.0,1,1,1
24.0,10.72,0,7.0,1,1,0
45.0,16.47,0,19.0,0,0,0
40.0,76.56,1,5.0,0,1,0
14.0,53.53,1,15.0,0,1,0
56.0,51.14,3,3.0,1,1,0
9.0,52.76,0,5.0,0,0,0
12.0,55.28,0,9.0,0,0,1
37.0,50.4,0,11.0,0,1,0
2.0,27.61,5,21.0,0,0,1
20.0,59.73,2,11.0,0,1,0
16.0,56.89,3,11.0,0,1,0
58.0,70.71,2,4.0,0,0,0
8.0,76.76,1,5.0,0,1,1
9.0,50.95,1,6.0,1,1,1
63.0,22.9,1,8.0,0,1,0
16.0,76.91,0,8.0,1,0,0
44.0,26.67,0,11.0,0,0,0
14.0,51.08,2,20.0,1,0,0
11.0,40.38,0,9.0,0,0,1
45.0,37.25,0,14.0,0,0,0
72.0,58.76,2,4.0,1,0,0
47.0,49.4,0,21.0,0,0,1
13.0,54.24,0,8.0,0,0,0
19.0,30.32,0,21.0,1,0,0
9.0,41.87,0,7.0,0,1,1
10.0,31.15,1,6.0,0,1,0
10.0,41.42,1,5.0,1,0,0
14.0,42.86,1,4.0,1,0,0
22.0,78.2,1,16.0,0,1,1
20.0,40.33,1,5.0,1,0,1
33.0,6.74,0,11.0,1,0,0
23.0,70.11,0,3.0,0,1,0
31.0,53.09,1,25.0,0,1,0
35.0,42.64,1,16.0,0,1,0
13.0,37.13,1,15.0,0,1,1
18.0,27.96,0,9.0,0,1,1
72.0,79.88,1,8.0,1,1,0
12.0,45.93,1,6.0,1,0,0
32.0,13.72,2,21.0,1,1,1
6.0,50.9,0,2.0,0,1,1
35.0,66.71,1,13.0,0,0,1
11.0,47.82,1,5.0,0,1,0
21.0,28.77,1,3.0,0,0,0
5.0,27.16,0,7.0,0,1,0
19.0,28.49,0,7.0,0,0,0
19.0,72.39,0,11.0,1,1,1
17.0,43.71,0,17.0,0,0,0
27.0,14.78,1,8.0,0,1,0
42.0,51.91,0,2.0,0,0,0
8.0,47.54,2,5.0,1,1,0
17.0,36.92,4,8.0,0,0,0
3.0,26.63,0,6.0,0,1,1
23.0,25.85,1,13.0,1,1,0
8.0,64.56,2,11.0,1,1,0
20.0,49.46,2,14.0,0,0,0
23.0,53.62,2,1.0,1,1,0
4.0,49.41,1,16.0,1,0,0
26.0,50.9,0,2.0,0,1,1
41.0,36.57,4,12.0,1,1,0
30.0,41.3,0,19.0,0,0,0
9.0,65.97,2,2.0,1,1,0
19.0,70.46,3,1.0,0,1,0
21.0,23.0,2,8.0,0,0,0
18.0,41.25,4,6.0,1,1,0
6.0,60.11,2,3.0,0,0,1
10.0,78.88,0,1.0,1,1,0
16.0,77.08,1,16.0,0,0,0
23.0,30.68,0,3.0,0,0,0
12.0,67.95,1,37.0,1,0,0
3.0,46.06,2,3.0,1,0,1
13.0,63.8,1,4.0,1,1,0
59.0,59.19,2,1.0,1,1,0
26.0,22.25,3,3.0,0,1,0
23.0,54.9,0,4.0,0,0,0
10.0,63.1,1,8.0,1,1,0
14.0,44.64,1,12.0,1,1,0
3.0,40.57,1,5.0,0,1,0
9.0,16.71,2,12.0,0,0,1
25.0,57.31,1,23.0,0,1,0
23.0,48.76,2,7.0,0,0,0
11.0,28.4,0,6.0,1,0,0
18.0,39.13,2,4.0,0,1,0
20.0,47.78,1,8.0,0,0,0
12.0,34.94,1,21.0,0,0,0
27.0,45.05,4,8.0,1,1,0
22.0,13.5,3,12.0,1,0,0
14.0,69.29,0,8.0,0,1,1
6.0,45.29,1,8.0,1,0,1
13.0,25.21,1,33.0,0,0,1
12.0,5.0,3,11.0,0,0,0
11.0,63.52,1,15.0,1,0,0
4.0,55.05,0,12.0,0,0,0
49.0,48.79,1,8.0,0,1,0
47.0,60.55,0,1.0,0,1,1
17.0,60.5,3,5.0,0,0,0
23.0,48.5,2,20.0,1,0,0
27.0,40.42,2,2.0,0,0,0
17.0,37.49,0,5.0,0,1,0
24.0,52.58,4,5.0,0,1,1
30.0,70.15,0,16.0,0,1,0
22.0,43.15,1,21.0,1,0,0
33.0,71.58,0,3.0,0,1,0
11.0,51.72,1,7.0,1,1,0
19.0,51.85,0,15.0,0,0,0
72.0,88.29,1,5.0,0,0,0
39.0,74.75,1,12.0,0,1,0
22.0,75.21,1,7.0,0,0,0
8.0,30.64,1,28.0,0,1,0
20.0,84.46,1,5.0,0,0,0
37.0,43.52,0,14.0,0,1,0
32.0,40.91,1,6.0,0,1,0
3.0,6.13,3,9.0,1,0,1
4.0,50.87,0,3.0,0,1,0
4.0,25.5,0,12.0,0,0,1
27.0,52.35,3,17.0,0,1,0
4.0,24.09,1,2.0,1,1,0
8.0,77.36,0,4.0,0,0,0
17.0,54.93,0,16.0,0,1,0
41.0,86.04,2,6.0,0,1,1
28.0,26.59,1,8.0,0,1,0
15.0,72.89,0,3.0,0,1,0
34.0,12.55,0,17.0,1,0,0
70.0,48.75,0,3.0,0,1,0
20.0,33.63,1,8.0,1,0,0
6.0,36.94,3,5.0,1,1,1
8.0,35.7,1,14.0,1,1,0
8.0,28.54,0,34.0,1,1,0
10.0,22.33,1,2.0,0,1,0
15.0,37.04,2,5.0,1,1,1
24.0,47.09,1,6.0,0,1,0
5.0,65.95,2,3.0,1,1,0
6.0,50.32,1,8.0,0,0,1
29.0,66.0,1,15.0,1,0,0
12.0,18.39,1,10.0,0,1,1
9.0,37.21,1,13.0,0,1,0
16.0,57.8,2,5.0,0,0,0
46.0,51.18,0,13.0,0,1,0
32.0,29.5,3,10.0,0,1,0
31.0,61.81,3,3.0,1,0,0
57.0,35.44,0,9.0,0,1,0
24.0,31.01,4,5.0,1,1,0
61.0,53.77,4,44.0,1,1,0
64.0,45.11,0,15.0,1,1,0
5.0,35.59,2,9.0,1,0,0
4.0,34.98,2,19.0,0,1,0
8.0,25.74,4,13.0,1,1,0
43.0,37.88,0,3.0,0,1,0
16.0,64.8,2,23.0,0,0,0
15.0,49.4,1,3.0,0,1,0
35.0,62.25,0,21.0,0,1,0
12.0,54.29,2,10.0,0,1,0
22.0,33.98,0,8.0,0,1,0
29.0,15.32,2,5.0,1,0,0
9.0,28.32,2,10.0,0,1,0
7.0,32.92,2,12.0,1,1,0
20.0,31.53,0,12.0,1,0,0
22.0,62.66,0,10.0,1,0,0
33.0,62.47,5,7.0,1,1,1
8.0,84.81,0,13.0,1,1,0
10.0,31.25,2,6.0,0,0,0
64.0,73.75,1,8.0,0,1,0
38.0,73.64,1,11.0,0,1,0
17.0,40.82,2,8.0,0,1,0
43.0,53.52,1,3.0,0,0,1
8.0,67.33,1,10.0,0,1,0
16.0,43.94,2,10.0,1,1,0
22.0,42.54,0,9.0,0,0,0
14.0,33.71,3,7.0,1,0,0
15.0,5.0,1,7.0,0,1,0
32.0,46.27,0,9.0,0,1,0
39.0,32.22,1,5.0,0,0,0
13.0,25.64,2,20.0,1,1,0
5.0,52.6,2,11.0,0,0,1
4.0,18.88,2,10.0,0,1,0
2.0,59.51,1,1.0,1,0,1
57.0,53.7,0,17.0,0,1,0
32.0,37.8,2,4.0,1,1,0
27.0,43.86,1,6.0,0,1,0
12.0,23.58,3,6.0,0,1,1
12.0,58.51,0,11.0,0,0,0
39.0,48.37,2,4.0,0,0,0
4.0,49.71,1,14.0,1,0,0
14.0,54.03,0,11.0,0,0,0
43.0,33.44,2,5.0,0,1,0
14.0,17.66,4,3.0,0,0,0
31.0,62.23,1,10.0,0,1,0
18.0,57.4,1,2.0,0,0,0
1.0,35.36,0,5.0,0,1,1
17.0,52.36,2,8.0,0,1,0
20.0,67.64,1,7.0,0,0,0
16.0,65.5,0,5.0,0,0,0
6.0,34.84,0,13.0,0,1,0
16.0,18.2,3,4.0,1,0,0
2.0,21.29,1,5.0,1,1,0
14.0,39.39,0,9.0,1,1,1
32.0,71.32,1,9.0,1,1,0
55.0,31.89,1,3.0,0,1,0
49.0,34.27,1,9.0,1,1,0
7.0,33.9,2,6.0,0,0,0
5.0,35.43,0,6.0,0,1,1
22.0,44.8,1,10.0,1,1,0
19.0,21.96,0,4.0,1,1,0
29.0,64.52,1,7.0,0,1,0
11.0,42.39,0,8.0,1,0,0
20.0,89.62,1,10.0,0,0,0
19.0,23.88,1,5.0,0,1,0
14.0,73.62,1,12.0,1,0,1
3.0,70.04,1,14.0,0,0,1
32.0,37.59,2,14.0,1,1,0
22.0,37.89,0,3.0,1,1,0
34.0,28.42,1,13.0,0,1,0
39.0,28.62,1,14.0,1,1,0
17.0,44.99,0,23.0,0,1,0
32.0,45.37,0,4.0,1,1,1
56.0,16.16,3,19.0,1,1,0
68.0,86.28,1,2.0,1,1,0
24.0,40.33,2,14.0,1,1,0
25.0,46.18,0,16.0,0,0,0
23.0,33.73,0,14.0,0,0,0
28.0,40.19,2,3.0,0,0,1
38.0,38.56,3,18.0,0,0,0
23.0,44.95,0,32.0,0,0,0
65.0,44.74,1,4.0,0,1,1
59.0,59.49,0,7.0,0,1,0
20.0,49.09,0,5.0,1,0,0
20.0,57.68,1,12.0,0,1,0
13.0,44.82,2,6.0,1,1,0
29.0,49.16,5,13.0,0,0,1
15.0,40.66,0,7.0,1,0,0
13.0,63.06,3,9.0,1,1,0
29.0,50.81,1,8.0,0,1,0
7.0,42.15,1,2.0,0,1,1
39.0,41.62,2,9.0,1,1,0
30.0,43.03,1,3.0,1,0,0
57.0,45.55,1,3.0,0,1,0
24.0,43.99,0,18.0,1,1,1
33.0,34.94,1,12.0,1,0,0
36.0,58.77,2,11.0,0,1,0
46.0,59.91,1,9.0,0,0,0
22.0,77.11,3,28.0,1,0,1
13.0,34.13,3,9.0,0,0,0
25.0,57.0,1,8.0,1,0,0
39.0,10.64,1,8.0,0,0,0
42.0,59.92,1,16.0,0,1,0
4.0,18.78,0,9.0,0,1,0
72.0,27.28,1,10.0,1,0,0
13.0,50.98,1,17.0,0,0,0
34.0,33.81,0,12.0,0,1,0
50.0,31.35,0,15.0,0,0,0
19.0,36.27,0,5.0,0,0,0
43.0,58.13,1,4.0,1,1,0
3.0,28.21,2,21.0,0,1,0
45.0,44.03,0,14.0,0,0,0
41.0,38.18,1,12.0,0,0,0
27.0,59.76,2,11.0,0,0,0
39.0,60.26,0,8.0,0,0,0
60.0,11.96,3,5.0,0,1,0
51.0,63.81,0,5.0,1,1,0
20.0,34.01,2,3.0,0,1,0
24.0,49.25,1,3.0,0,1,0
17.0,28.1,1,4.0,0,0,0
15.0,51.68,1,7.0,1,1,0
36.0,90.92,1,20.0,0,1,0
17.0,47.29,2,3.0,1,0,0
36.0,36.72,1,9.0,1,0,0
19.0,40.82,1,22.0,0,1,0
21.0,18.56,0,16.0,0,1,0
10.0,71.08,1,9.0,1,1,1
35.0,50.63,0,5.0,1,0,0
3.0,26.12,3,2.0,0,0,0
46.0,26.71,2,9.0,0,1,0
72.0,45.28,0,13.0,1,1,0
21.0,61.78,1,5.0,0,0,0
21.0,24.28,0,17.0,0,1,0
5.0,65.04,0,8.0,0,0,0
13.0,43.35,2,10.0,1,1,1
39.0,28.26,1,9.0,0,1,0
43.0,36.58,0,17.0,0,1,0
24.0,76.47,0,17.0,0,0,0
37.0,20.01,0,12.0,0,1,0
10.0,31.83,1,7.0,0,1,0
28.0,62.15,2,8.0,0,0,0
54.0,48.9,3,29.0,0,1,0
32.0,30.76,1,22.0,0,1,0
60.0,62.37,0,9.0,1,1,0
61.0,63.22,1,4.0,1,1,0
29.0,50.97,1,15.0,0,1,0
1.0,33.98,2,6.0,0,1,0
42.0,36.75,1,20.0,0,1,0
6.0,50.12,0,5.0,0,0,0
1.0,21.39,3,6.0,0,1,1
3.0,68.9,1,3.0,0,0,0
44.0,75.6,0,25.0,1,0,0
29.0,40.75,3,4.0,1,1,0
24.0,51.41,2,14.0,0,1,1
31.0,66.34,0,8.0,0,0,0
3.0,80.2,1,6.0,0,1,0
17.0,73.03,0,6.0,0,1,0
12.0,13.76,1,20.0,1,1,1
23.0,39.32,3,39.0,0,1,0
23.0,54.01,0,18.0,1,1,0
30.0,36.1,1,2.0,0,1,1
34.0,77.09,2,14.0,0,1,0
3.0,74.33,0,8.0,0,1,0
17.0,30.31,0,8.0,0,0,0
20.0,42.08,1,10.0,0,1,0
6.0,31.51,1,9.0,1,0,0
6.0,41.49,0,12.0,0,0,1
5.0,40.94,2,7.0,0,1,0
37.0,62.18,0,15.0,0,1,0
4.0,29.01,0,9.0,1,1,0
5.0,5.0,2,9.0,1,1,1
22.0,16.12,2,9.0,0,1,0
28.0,26.49,0,14.0,1,0,0
20.0,33.2,1,7.0,1,0,0
8.0,48.37,0,12.0,1,1,1
6.0,25.56,4,9.0,0,0,0
21.0,23.2,2,20.0,1,0,0
